,Operation #,Agency Number,Operation/Caregiver Name,Address,City,State,Zip,County,Phone,Type,Status,Issue Date,Capacity,Email Address,Facility ID,Monitoring Frequency,Infant,Toddler,Preschool,School,address_composite,lat,lon,osm_address
75,822949,,Agape Christian Preschool & Child Care,1401 STRAWBERRY RD ,PASADENA,TX,77502,HARRIS,713-477-7941,Licensed Center - Child Care Program,Full Permit,2/18/2003,139,donna.miles@agapepreschool.com,216537,,Y,Y,Y,Y,"1401 STRAWBERRY RD , HARRIS County, TX 77502",29.690672,-95.19335,"1401, Strawberry Road, Pasadena, Harris County, Texas, 77502, United States"
76,1628955,,Ages and Stages Child Care Center,485 W PARKER RD ,HOUSTON,TX,77091,HARRIS,832-516-7211,Licensed Center - Child Care Program,Full Permit,12/7/2016,60,shabaac@gmail.com,1248859,,Y,Y,Y,Y,"485 W PARKER RD , HARRIS County, TX 77091",29.85868542253521,-95.40708690140845,"485, West Parker Road, Houston, Harris County, Texas, 77091, United States"
77,1552991,,Agnes Dutchess Herbert,11342 LOG CABIN LN ,TOMBALL,TX,77375,HARRIS,281-467-1937,Registered Child-Care Home,Registered,1/22/2015,12,dutchess1234567@icloud.com,1162596,,Y,Y,Y,Y,"11342 LOG CABIN LN , HARRIS County, TX 77375",30.045057459645292,-95.5872150837548,"11342, Log Cabin lane, Northern Point, Harris County, Texas, 77375, United States"
78,1706505,,Ahshakia  Bell,4807 DARK CANYON CT ,KATY,TX,77449,HARRIS,346-775-3683,Registered Child-Care Home,Registered,8/14/2020,12,,1353492,,Y,Y,Y,Y,"4807 DARK CANYON CT , HARRIS County, TX 77449",29.8422865,-95.7065355,"4807, Dark Canyon Court, Harris County, Texas, 77449, United States"
79,1535322,,Ai Duc Nguyen,13030 ARDEN RIDGE LN ,HOUSTON,TX,77014,HARRIS,281-656-6963,Registered Child-Care Home,Registered,3/21/2014,12,,1138683,,Y,Y,Y,Y,"13030 ARDEN RIDGE LN , HARRIS County, TX 77014",29.979182884164796,-95.46056059431609,"13030, Arden Ridge Lane, Harris County, Texas, 77014, United States"
80,1533875,,Ai Huong  Tran,11435 SAGEGLEN DR ,HOUSTON,TX,77089,HARRIS,281-464-3707,Registered Child-Care Home,Registered,3/7/2014,12,,1136561,,N,N,Y,Y,"11435 SAGEGLEN DR , HARRIS County, TX 77089",29.595238470588235,-95.20954499999999,"11435, Sageglen Drive, Houston, Harris County, Texas, 77089, United States"
81,1692348,,Aim High Preparatory LLC,2349 FM 1960 RD ,HOUSTON,TX,77073,HARRIS,281-656-4455,Licensed Center - Child Care Program,Full Permit,1/31/2020,164,,1332637,,Y,Y,Y,Y,"2349 FM 1960 RD , HARRIS County, TX 77073",30.02456463870968,-95.39362448064517,"2349, Cypress Creek Parkway, Harris County, Texas, 77073, United States"
82,1668021,,Aisha Aman,20635 SAGE RAIN CT ,KATY,TX,77449,HARRIS,832-257-5155,Registered Child-Care Home,Registered,1/19/2018,12,,1297910,,Y,Y,Y,Y,"20635 SAGE RAIN CT , HARRIS County, TX 77449",29.821125306122447,-95.72978565306123,"20635, Sage Rain Court, Raintree Village, Harris County, Texas, 77449, United States"
83,1694418,,AL Hadi School,14855 RICHMOND AVE ,HOUSTON ,TX,77082,HARRIS,832-617-8363,Licensed Center - Child Care Program,Full Permit,2/21/2020,85,alhadi@alhadi.com,1335383,,N,Y,Y,N,"14855 RICHMOND AVE , HARRIS County, TX 77082",29.72956554915048,-95.6493697389333,"14855, Richmond Avenue, Houston, Harris County, Texas, 77082, United States"
84,981326,,Al Nur School,15203 BELLAIRE BLVD ,HOUSTON,TX,77083,HARRIS,281-530-2942,Licensed Center - Child Care Program,Full Permit,11/3/2009,98,info@alnurschool.com,460931,,Y,Y,Y,Y,"15203 BELLAIRE BLVD , HARRIS County, TX 77083",29.69975257147743,-95.65712016310012,"15203, Bellaire Boulevard, Harris County, Texas, 77083, United States"
85,546116,,Albury Head Start NCI,11125 ALBURY DR ,HOUSTON,TX,77096,HARRIS,713-777-8192,Licensed Center - Child Care Program,Full Permit,3/24/2000,97,emarroquin@bakerripley.org,163146,,N,Y,Y,Y,"11125 ALBURY DR , HARRIS County, TX 77096",29.659283285714288,-95.49801203296703,"11125, Albury Drive, Houston, Harris County, Texas, 77096, United States"
86,537800,,Alden Bridge Presbyterian Preschool,7575 ALDEN BRIDGE DR ,THE WOODLANDS,TX,77382,MONTGOMERY,936-273-6330,Licensed Center - Child Care Program,Full Permit,6/16/1999,129,admin@aldenbridgepreschool.org,156609,,N,Y,Y,Y,"7575 ALDEN BRIDGE DR , MONTGOMERY County, TX 77382",30.205101,-95.54065,"Alden Bridge Drive, Alden Bridge, The Woodlands, Montgomery County, Texas, 77382, United States"
87,1496900,,Aldine Community Transformation Center After-School Program,4700 ALDINE MAIL RTE ,HOUSTON,TX,77039,HARRIS,281-449-4828,Licensed Center - School Age Program,Full Permit,1/24/2013,68,mmstewart@buckner.org,1090058,,N,N,N,Y,"4700 ALDINE MAIL RTE , HARRIS County, TX 77039",29.902731,-95.323322,"4700, Aldine Mail Route, Aldine, Harris County, Texas, 77039, United States"
88,1660981,,Aldine ISD North Transportation Nursery,21246 ALDINE WESTFIELD RD ,HUMBLE,TX,77338,HARRIS,281-985-7900,Licensed Center - Child Care Program,Full Permit,2/16/2018,100,,1287870,,N,Y,Y,Y,"21246 ALDINE WESTFIELD RD , HARRIS County, TX 77338",29.9845175,-95.3657975,"Aldine Westfield Road, Houston, Harris County, Texas, 77338, United States"
89,400530,,Aldine ISD Transportation Early Childhood Development Center,14910 ALDINE WESTFIELD RD ,HOUSTON,TX,77032,HARRIS,281-985-6268,Licensed Center - Child Care Program,Full Permit,9/14/1990,123,jmayala@aldineisd.org,116125,,N,Y,Y,Y,"14910 ALDINE WESTFIELD RD , HARRIS County, TX 77032",29.933033828282827,-95.35620013131313,"14910, Aldine Westfield Road, Houston, Harris County, Texas, 77032, United States"
90,1648873,,Alem LLC DBA Kiddie Academy of Katy West,27613 PINE MILL RANCH DR ,KATY,TX,77494,FORT BEND,832-773-9002,Licensed Center - Child Care Program,Full Permit,9/19/2017,187,,1272515,,Y,Y,Y,Y,"27613 PINE MILL RANCH DR , FORT BEND County, TX 77494",29.7300749,-95.8241592,"Pine Mill Ranch Drive, Pine Mill Ranch, Fort Bend County, Texas, 25826, United States"
91,1598181,,Aleman & Paiva Child Care,25601 THORNHILL CREEK CT ,PORTER,TX,77365,MONTGOMERY,661-645-2304,Licensed Child-Care Home,Full Permit,10/11/2016,12,,1214007,,Y,Y,Y,N,"25601 THORNHILL CREEK CT , MONTGOMERY County, TX 77365",30.073065,-95.259831,"25601, Thornhill Creek Court, Brookwood Forest, Oakhurst, Montgomery County, Texas, 77365, United States"
92,540427,2729.0,Alexander Elementary Katy YMCA,6161 S FRY RD ,KATY,TX,77494,FORT BEND,281-392-5055,Licensed Center - Before/After School Program,Full Permit,6/1/1999,85,,158661,,N,N,Y,Y,"6161 S FRY RD , FORT BEND County, TX 77494",29.7121503,-95.7654429647661,"Roosevelt Alexander Elementary, 6161, South Fry Road, Grand Lakes, Katy, Fort Bend County, Texas, 77494, United States"
93,1679993,,Alexander?s Academy,3110 FM 2920 RD ,SPRING,TX,77388,HARRIS,281-350-1546,Licensed Center - Child Care Program,Full Permit,3/5/2019,173,,1314442,,Y,Y,Y,Y,"3110 FM 2920 RD , HARRIS County, TX 77388",30.070733,-95.46751,"3110, FM 2920, Covington Bridge, Harris County, Texas, 77388, United States"
94,1685602,,Alianza Eco International School,1229 CAMPBELL RD ,HOUSTON,TX,77055,HARRIS,346-406-3930,Licensed Center - Child Care Program,Full Permit,7/26/2019,76,,1322995,,Y,Y,Y,Y,"1229 CAMPBELL RD , HARRIS County, TX 77055",29.790947965710572,-95.51402729709432,"1229, Campbell Road, Spring Valley Village, Houston, Harris County, Texas, 77055, United States"
95,1570226,,Alianza Eco International School,12603 LOUETTA RD STE 112,CYPRESS,TX,77429,HARRIS,281-643-7800,Licensed Center - Child Care Program,Full Permit,12/23/2015,175,info@alianzaecoschool.com,1183925,,Y,Y,Y,Y,"12603 LOUETTA RD STE 112, HARRIS County, TX 77429",,,
96,1716774,,Alianza Eco International School,20660 WESTHEIMER PKWY ,KATY,TX,77450,FORT BEND,832-591-8594,Licensed Center - Child Care Program,Initial,2/11/2021,147,,1369699,,Y,Y,Y,Y,"20660 WESTHEIMER PKWY , FORT BEND County, TX 77450",29.739053,-95.735849,"Westheimer Parkway, Cinco Ranch, Fort Bend County, Texas, 77450, United States"
97,1710969,,Alianza Eco International School,5319 E 5TH ST ,KATY,TX,77493,HARRIS,832-437-5504,Licensed Center - Child Care Program,Full Permit,9/17/2020,130,,1360586,,Y,Y,Y,Y,"5319 E 5TH ST , HARRIS County, TX 77493",29.78976769387755,-95.81520667346939,"5319, East 5th Street, Katy, Harris County, Texas, 77493, United States"
98,1718045,,Alianza Eco International School,129 AURORA ST ,HOUSTON,TX,77008,HARRIS,346-324-5244,Licensed Center - Child Care Program,Initial,3/15/2021,69,,1371876,,Y,Y,Y,Y,"129 AURORA ST , HARRIS County, TX 77008",29.809772142857142,-95.39876485714287,"129, Aurora Street, Houston, Harris County, Texas, 77008, United States"
99,510828,,Alice Bamsch,5915 WEEPING WILLOW RD ,HOUSTON,TX,77092,HARRIS,713-686-3641,Registered Child-Care Home,Registered,9/13/1995,12,cruisingmimi123@yahoo.com,137862,,Y,Y,Y,Y,"5915 WEEPING WILLOW RD , HARRIS County, TX 77092",29.837448208633095,-95.47720125179856,"5915, Weeping Willow Road, Rosslyn, Houston, Harris County, Texas, 77092, United States"
100,879162,,Alief YMCA at Bush Elementary,9730 STROUD DR ,HOUSTON,TX,77036,HARRIS,281-495-9100,Licensed Center - School Age Program,Full Permit,2/5/2008,140,,324852,,N,N,Y,Y,"9730 STROUD DR , HARRIS County, TX 77036",29.7011362,-95.5536891189325,"Bush Elementary School, 9730, Stroud Drive, Houston, Harris County, Texas, 77036, United States"
101,1047446,2729.0,Alief YMCA at Holmquist Elementary,15040 WESTPARK DR ,HOUSTON,TX,77082,HARRIS,,Licensed Center - School Age Program,Full Permit,11/16/2010,102,,538308,,N,N,Y,Y,"15040 WESTPARK DR , HARRIS County, TX 77082",29.718181,-95.65768029747106,"Holmquist Elementary School, 15040, Westpark Drive, Houston, Harris County, Texas, 77082, United States"
102,1529313,,All American Learning Academy,1554A GEARS RD ,HOUSTON,TX,77067,HARRIS,281-587-8885,Licensed Center - Child Care Program,Full Permit,9/12/2014,169,kilamariecriss@aol.com,1130213,,Y,Y,Y,Y,"1554A GEARS RD , HARRIS County, TX 77067",29.946307,-95.432644,"Gears Road, North Houston District, Houston, Harris County, Texas, 77067, United States"
103,1549848,,All Beautiful Children Enrichment Learning Center,12805 CULLEN BLVD STE D,HOUSTON,TX,77047,HARRIS,713-264-6733,Licensed Center - Child Care Program,Full Permit,4/27/2015,31,cooks.dinah@gmail.com,1158796,,Y,Y,Y,Y,"12805 CULLEN BLVD STE D, HARRIS County, TX 77047",29.624333652090087,-95.35560247939837,"12805, Cullen Boulevard, Minnetex, Houston, Harris County, Texas, 77047, United States"
104,1520745,,All Day Child Care,15371 BEN WIGGINS RD ,CONROE,TX,77303,MONTGOMERY,936-264-3002,Licensed Center - Child Care Program,Full Permit,11/6/2013,70,alldaychildcare@yahoo.com,1118267,,N,Y,Y,Y,"15371 BEN WIGGINS RD , MONTGOMERY County, TX 77303",30.34590374534826,-95.33274294122208,"15371, Ben Wiggins Road, Groceville, Cut and Shoot, Montgomery County, Texas, 77303, United States"
105,1502214,,All My Children Day Care,2926 GRAND AVE ,LIBERTY,TX,77575,LIBERTY,936-391-4422,Licensed Child-Care Home,Full Permit,7/1/2013,12,,1096572,,Y,Y,Y,Y,"2926 GRAND AVE , LIBERTY County, TX 77575",30.063303947986565,-94.7839621825505,"2926, Grand Avenue, Liberty, Liberty County, Texas, 77575, United States"
106,1718395,,All Saints Early Childhood Center,215 E 10TH ST ,HOUSTON,TX,77008,HARRIS,713-864-2653,Licensed Center - Child Care Program,Initial,4/19/2021,85,,1372538,,N,Y,Y,Y,"215 E 10TH ST , HARRIS County, TX 77008",29.788958714285712,-95.39610842857142,"215, East 10th Street, Houston, Harris County, Texas, 77008, United States"
107,1307875,,All Star Kids Academy,12610 RICHMOND AVE ,HOUSTON,TX,77082,HARRIS,281-558-2379,Licensed Center - Child Care Program,Full Permit,10/10/2011,68,allstarkidsacademy@hotmail.com,858578,,Y,Y,Y,Y,"12610 RICHMOND AVE , HARRIS County, TX 77082",29.7291868,-95.6336434,"Richmond Avenue, Houston, Harris County, Texas, 77082, United States"
108,1306686,,All Star Learning Center,1517 GEARS RD STE A,HOUSTON,TX,77067,HARRIS,281-248-4040,Licensed Center - Child Care Program,Full Permit,9/28/2011,161,,856968,,Y,Y,Y,Y,"1517 GEARS RD STE A, HARRIS County, TX 77067",29.946307,-95.432644,"Gears Road, North Houston District, Houston, Harris County, Texas, 77067, United States"
109,941266,,All Stars Day Care & Preschool,917D GREENS RD ,HOUSTON,TX,77060,HARRIS,281-872-1916,Licensed Center - Child Care Program,Full Permit,8/31/2009,163,allstarsdaycarepreschool@yahoo.com,410388,,Y,Y,Y,Y,"917D GREENS RD , HARRIS County, TX 77060",29.950742918367347,-95.39283324489796,"917, Greens Road, North Houston District, Houston, Harris County, Texas, 77060, United States"
110,1632947,,All Starz Academy Inc.,19620 KUYKENDAHL RD STE B,SPRING,TX,77379,HARRIS,281-771-5411,Licensed Center - Child Care Program,Full Permit,1/30/2017,134,,1254011,,Y,Y,Y,Y,"19620 KUYKENDAHL RD STE B, HARRIS County, TX 77379",30.0574429,-95.4956323,"Kuykendahl Road, The Villages of Bridgestone, Harris County, Texas, 77379, United States"
111,1685953,,All-Star Kids Center,18003 LAGO FOREST DR ,HUMBLE,TX,77346,HARRIS,281-570-2275,Licensed Center - Child Care Program,Full Permit,8/5/2019,209,valerie.allstars@yahoo.com,1323490,,Y,Y,Y,Y,"18003 LAGO FOREST DR , HARRIS County, TX 77346",29.985443606060606,-95.2012461010101,"18003, Lago Forest Drive, Claytons Corner, Harris County, Texas, 77346, United States"
112,811678,,Allbright Academy,12321 BISSONNET ST ,HOUSTON,TX,77099,HARRIS,281-988-9610,Licensed Center - Child Care Program,Full Permit,1/16/2002,67,,195079,,Y,Y,Y,Y,"12321 BISSONNET ST , HARRIS County, TX 77099",29.676099,-95.5961,"12321, Bissonnet Street, Houston, Harris County, Texas, 77099, United States"
113,1513206,,Almitas Daycare,13831 WOODFOREST BLVD ,HOUSTON,TX,77015,HARRIS,832-434-9995,Licensed Child-Care Home,Full Permit,9/23/2013,12,,1109311,,Y,Y,Y,Y,"13831 WOODFOREST BLVD , HARRIS County, TX 77015",29.7928009,-95.1898934,"Woodforest Boulevard, Houston, Harris County, Texas, 77015, United States"
114,818659,,Alpha Academy,1647 CANDYTUFT CT ,HOUSTON,TX,77038,HARRIS,281-820-3399,Licensed Center - Child Care Program,Full Permit,12/11/2002,51,cynthiacepeda@aol.com,208704,,Y,Y,Y,Y,"1647 CANDYTUFT CT , HARRIS County, TX 77038",29.906000019927244,-95.4333813678376,"1647, Candytuft Court, Blue Bell Manor, Harris County, Texas, 77038, United States"
115,852473,,Alpha Academy #2,7722 VAN NESS ST ,HOUSTON,TX,77037,HARRIS,281-999-3822,Licensed Center - Child Care Program,Full Permit,1/17/2006,59,cynthiacepeda@aol.com,279154,,Y,Y,Y,Y,"7722 VAN NESS ST , HARRIS County, TX 77037",29.873097122197173,-95.3884984570014,"7722, Van Ness Street, Airline, Houston, Harris County, Texas, 77037, United States"
116,1544074,,Alpha Academy #3,4627 VISTA RD ,PASADENA,TX,77504,HARRIS,713-325-2122,Licensed Center - Child Care Program,Full Permit,1/30/2015,99,yesramirez100@gmail.com,1151387,,Y,Y,Y,Y,"4627 VISTA RD , HARRIS County, TX 77504",29.6587266,-95.1731322,"4627, Vista Road, Pasadena, Harris County, Texas, 77504, United States"
117,1656354,,Alpha Academy 4,1601 BROADWAY ST ,HOUSTON,TX,77012,HARRIS,281-989-9346,Licensed Center - Child Care Program,Full Permit,1/4/2018,75,cynthiacepeda@aol.com,1282014,,Y,Y,Y,Y,"1601 BROADWAY ST , HARRIS County, TX 77012",29.7105411,-95.27622989809058,"Milby High School, 1601, Broadway Street, Harrisburg, Houston, Harris County, Texas, 77012, United States"
118,1644920,,Alpha Child Development Center,15518 SILVER RIDGE DR ,HOUSTON,TX,77090,HARRIS,281-866-8380,Licensed Child-Care Home,Full Permit,7/12/2017,12,,1267503,,Y,Y,Y,Y,"15518 SILVER RIDGE DR , HARRIS County, TX 77090",30.007597,-95.455274,"15518, Silver Ridge Drive, Bammel, Harris County, Texas, 77090, United States"
119,1713478,,Alphabet  Zone Early Steam Center,1418 NORTHPARK DR STE B,KINGWOOD,TX,77339,MONTGOMERY,281-747-7456,Licensed Center - Child Care Program,Full Permit,5/3/2021,68,azonekingwood@gmail.com,1364598,,Y,Y,Y,Y,"1418 NORTHPARK DR STE B, MONTGOMERY County, TX 77339",30.068543,-95.22979080619919,"1418, Northpark Drive, Kings Mill, Pittsville, Oakhurst, Montgomery County, Texas, 77339, United States"
120,65132,,Alvin Community College Child Development Laboratory School,3110 MUSTANG RD ,ALVIN,TX,77511,BRAZORIA,281-756-3644,Licensed Center - Child Care Program,Full Permit,3/27/1986,80,sjones@alvincollege.edu,95626,,N,Y,Y,Y,"3110 MUSTANG RD , BRAZORIA County, TX 77511",29.390041387755105,-95.23626434693878,"3110, Mustang Road, Alvin, Brazoria County, Texas, 77511, United States"
121,853219,,Alvin FUMC Preschool,611 W SOUTH ST ,ALVIN,TX,77511,BRAZORIA,281-968-7164,Licensed Center - Child Care Program,Full Permit,6/2/2006,102,melissaward@alvinmethodist.org,280629,,N,Y,Y,Y,"611 W SOUTH ST , BRAZORIA County, TX 77511",29.409006210526314,-95.24832891228071,"611, West South Street, Alvin, Brazoria County, Texas, 77511, United States"
122,518910,,Alvin ISD DC,907 CEDAR LAWN DR ,ALVIN,TX,77511,BRAZORIA,281-245-2758,Licensed Center - Child Care Program,Full Permit,2/21/1996,42,Lcarter@alvinisd.net,143759,,Y,Y,Y,Y,"907 CEDAR LAWN DR , BRAZORIA County, TX 77511",29.413724642864825,-95.25204599978493,"907, Cedar Lawn Drive, Alvin, Brazoria County, Texas, 77511, United States"
123,1693134,,Alvin Learning Tree Academy and Daycare,319 E SOUTH ST ,ALVIN,TX,77511,BRAZORIA,281-331-6100,Licensed Center - Child Care Program,Full Permit,1/13/2020,68,,1333771,,Y,Y,Y,Y,"319 E SOUTH ST , BRAZORIA County, TX 77511",29.409396040816326,-95.2393910612245,"319, East South Street, Alvin, Brazoria County, Texas, 77511, United States"
124,1441446,,Amazing Beginning Childcare Center,11240 FM 1960 RD W STE 205,HOUSTON,TX,77065,HARRIS,281-807-7701,Licensed Center - Child Care Program,Full Permit,11/28/2012,85,amazingbeginningcc@yahoo.com,1019508,,Y,Y,Y,Y,"11240 FM 1960 RD W STE 205, HARRIS County, TX 77065",,,
125,1536476,,Amazing Kid'z Christian Academy,12035 DE FORREST ST ,HOUSTON,TX,77066,HARRIS,281-537-6669,Licensed Center - Child Care Program,Full Permit,9/26/2014,122,pdoman03@gmail.com,1140354,,Y,Y,Y,Y,"12035 DE FORREST ST , HARRIS County, TX 77066",29.973083082393195,-95.4951557772381,"12035, De Forrest Street, Harris County, Texas, 77066, United States"
126,1659900,,Amazing Kid'z Christian Achievers,13507 BAMMEL NORTH HOUSTON RD ,HOUSTON,TX,77066,HARRIS,832-666-3133,Licensed Center - Child Care Program,Full Permit,2/15/2018,60,aricia504@gmail.com,1286429,,Y,Y,Y,Y,"13507 BAMMEL NORTH HOUSTON RD , HARRIS County, TX 77066",29.9580151,-95.4985567,"Bammel North Houston Road, Harris County, Texas, 77066, United States"
127,1529722,,Amber Care Daycare & Learning Center,24503 CORNELL PARK LN ,KATY,TX,77494,HARRIS,832-520-8544,Licensed Child-Care Home,Full Permit,7/2/2014,12,ambercares@comcast.net,1130708,,Y,Y,Y,Y,"24503 CORNELL PARK LN , HARRIS County, TX 77494",29.780267590246382,-95.79500139274992,"24503, Cornell Park Lane, Lakes at Grand Harbor, Harris County, Texas, 77494, United States"
128,866708,,Amber Jean Slaughter,10834 WHITE OAK CREEK CT ,CYPRESS,TX,77429,HARRIS,713-408-4204,Registered Child-Care Home,Registered,12/22/2006,12,ambersla@yahoo.com,306613,,Y,Y,Y,Y,"10834 WHITE OAK CREEK CT , HARRIS County, TX 77429",29.932551624346246,-95.63341211167007,"10834, White Oak Creek Court, White Oak Springs, Harris County, Texas, 77429, United States"
129,1646864,,America's Choice Children Center,11855 BISSONNET ST ,HOUSTON,TX,77099,HARRIS,281-498-3895,Licensed Center - Child Care Program,Full Permit,8/1/2017,96,,1269741,,Y,Y,Y,Y,"11855 BISSONNET ST , HARRIS County, TX 77099",29.675102383561644,-95.58659752054794,"11855, Bissonnet Street, Houston, Harris County, Texas, 77099, United States"
130,1646870,,America's Choice Children Center,1910 S DAIRY ASHFORD RD ,HOUSTON,TX,77077,HARRIS,281-496-4114,Licensed Center - Child Care Program,Full Permit,8/2/2017,152,,1269750,,Y,Y,Y,Y,"1910 S DAIRY ASHFORD RD , HARRIS County, TX 77077",29.74610769387755,-95.60614048979592,"1910, South Dairy Ashford Road, Houston, Harris County, Texas, 77077, United States"
131,1646841,,America's Choice Children's Center,8116 ANTOINE DR ,HOUSTON,TX,77088,HARRIS,281-445-2221,Licensed Center - Child Care Program,Full Permit,2/23/2017,153,ACCC5@OUTLOOK.COM,1269709,,Y,Y,Y,Y,"8116 ANTOINE DR , HARRIS County, TX 77088",29.886541844974552,-95.47417604872064,"8116, Antoine Drive, Near Northwest, Houston, Harris County, Texas, 77088, United States"
132,1439046,,American Heritage Academy and Childcare,5701 AVENUE I ,ROSENBERG,TX,77471,FORT BEND,281-762-1085,Licensed Center - Child Care Program,Full Permit,11/13/2012,152,info@americanheritageacademycc.com,1016308,,Y,Y,Y,Y,"5701 AVENUE I , FORT BEND County, TX 77471",29.55821834939759,-95.7724951686747,"5701, Avenue I, Rosenberg, Fort Bend County, Texas, 77471, United States"
